Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
29,"A Brault, JM Lees","Wet casting of multiple mix horizontally layered concrete elements",2020,"Construction and Building Materials","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950061820305195","https://scholar.google.com/scholar?cites=1499611412302714700&as_sdt=2005&sciodt=2007&hl=en",172,"2026-01-26 18:01:20","HTML","","",,,,,,29,4.83,15,2,6,"Functionally graded concrete, where multiple mixes are layered in structural elements, is a promising technology for minimising cement use. However, a challenge when fabricating wet-…","https://www.sciencedirect.com/science/article/pii/S0950061820305195","https://scholar.google.com/scholar?q=related:TNdsW6KwzxQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
96,"S Ponis, E Aretoulaki, TN Maroutas…","A Systematic Literature Review on Additive Manufacturing in the Context of Circular Economy.",2021,"Sustainability …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/6860/88ec9c552e6b6673c4c7d73df36189353118.pdf","https://scholar.google.com/scholar?cites=15187335929398858217&as_sdt=2005&sciodt=2007&hl=en",173,"2026-01-26 18:01:20","PDF","","",,,,,,96,19.20,24,4,5,"… The authors of [44] used recycled plastic waste for 3D printing surface finishing post-processing, as a means to repair defective surfaces, weld broken parts and enhance the roughness …","https://pdfs.semanticscholar.org/6860/88ec9c552e6b6673c4c7d73df36189353118.pdf","https://scholar.google.com/scholar?q=related:6ZFY1I9BxNIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"T Mallamma, P Goudanavar, P Nayak…","Challenges and Ethical Considerations in 3D Printing Technology",2025,"Precision 3D Printing …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394337576.ch14","",174,"2026-01-26 18:01:20","","10.1002/9781394337576.ch14","",,,,,,0,0.00,0,4,1,"… The post-processing of 3D-printed parts, such as machining and surface finishing, adds to the intricacy and manufacturing costs, hindering the adoption of 3D printing in sectors like …","","https://scholar.google.com/scholar?q=related:dW4DJKyKNXgJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"T Sakib","Experimental and Machine Learning Approaches to Comprehending Surface Characteristics and Mechanical Properties of Direct Metal Laser Sintering …",2023,"","search.proquest.com","https://search.proquest.com/openview/4e7197825f01a2474bf4892ffca111b1/1?pq-origsite=gscholar&cbl=18750&diss=y","",175,"2026-01-26 18:01:20","HTML","","",,,,,,0,0.00,0,1,3,"… Additive manufacturing of concrete (AMoC), often called 3D concrete printing (3DCP), is a novel … go through heat treatment, improvement of surface finishing, and other necessary steps. …","https://search.proquest.com/openview/4e7197825f01a2474bf4892ffca111b1/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:8MjcRrDumDYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
19,"S Singh, D Kaur, M Singh, R Balu, A Mehta…","Challenges and issues in manufacturing of components using polymer-based selective laser sintering (SLS): a review",2024,"International Journal on …","Springer","https://link.springer.com/article/10.1007/s12008-024-02049-w","https://scholar.google.com/scholar?cites=14732653910546393&as_sdt=2005&sciodt=2007&hl=en",176,"2026-01-26 18:01:20","HTML","10.1007/s12008-024-02049-w","",,,,,,19,9.50,3,6,2,"… Beyond this, DML provides a higher resolution as compared to other 3D printing technologies and therefore features a higher surface finishing. The technique of powder-based additive …","https://link.springer.com/article/10.1007/s12008-024-02049-w","https://scholar.google.com/scholar?q=related:2dfvSkVXNAAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
5,"JR Cotrell","Additive manufacturing of support structures",2021,"US Patent 10,988,909","Google Patents","https://patents.google.com/patent/US10988909B1/en","https://scholar.google.com/scholar?cites=6780652924177789868&as_sdt=2005&sciodt=2007&hl=en",177,"2026-01-26 18:01:20","","","",,,,,,5,1.00,5,1,5,"… large structures from additive materials using 3D Concrete Printing or 3D casting; … welding processes, weld inspection, and surface finishing such as primers and paints. Furthermore, …","https://patentimages.storage.googleapis.com/dd/44/38/5dcad3a620ee4a/US10988909.pdf","https://scholar.google.com/scholar?q=related:rLPUuui3GV4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"R Velu, K Deshmukh, IF Ituarte, AK Subramaniyan","Additively Manufactured Smart Materials and Structures: Design, Processing, and Applications",2025,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=l2QmEQAAQBAJ&oi=fnd&pg=PP1&dq=%223d+concrete+printing%22+%22surface+finishing%22&ots=alplWmWV5K&sig=ZnMaIVkoQ3A_2wXmrPZBkG53rX4","",178,"2026-01-26 18:01:20","BOOK","","",,,,,,0,0.00,0,4,1,"… Laboratory and field-testing methods for 3D concrete printing … Surface finishing in AM is crucial for enhancing the … By optimizing surface finishing, manufacturers can significantly extend …","","https://scholar.google.com/scholar?q=related:7-hh25b7Vn8J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"LF Paiva, AA Fiocchi, AZ Guarato…","Additive manufacturing in the wind power industry",2025,"The International Journal …","Springer","https://link.springer.com/article/10.1007/s00170-025-16669-3","",179,"2026-01-26 18:01:20","HTML","10.1007/s00170-025-16669-3","",,,,,,0,0.00,0,4,1,"This work aims to provide a comprehensive literature review of Additive Manufacturing (AM) implementation in the Wind Turbine (WT) sector, whether offshore or onshore. The …","https://link.springer.com/article/10.1007/s00170-025-16669-3","https://scholar.google.com/scholar?q=related:UKE-8KkizuMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"L Martua, MS Kurbanhusen","Investigation on the Process Parameters of an Automated Wall Grinding Robotic System",2022,"","irr.singaporetech.edu.sg","https://irr.singaporetech.edu.sg/articles/conference_contribution/Investigation_on_the_Process_Parameters_of_an_Automated_Wall_Grinding_Robotic_System/21569091/1","https://scholar.google.com/scholar?cites=10626678992639962566&as_sdt=2005&sciodt=2007&hl=en",180,"2026-01-26 18:01:20","","","",,,,,,1,0.25,1,2,4,"… key enablers in transitioning from manual to automated grinding is the understanding of the appropriate grinding process parameters, in order to obtain an acceptable surface finishing. …","https://irr.singaporetech.edu.sg/articles/conference_contribution/Investigation_on_the_Process_Parameters_of_an_Automated_Wall_Grinding_Robotic_System/21569091/1/files/38231748.pdf","https://scholar.google.com/scholar?q=related:xi1pwj2MeZMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
7,"JR Cotrell","Suction Anchors and Their Methods of Manufacture",2022,"US Patent App. 17/392,662","Google Patents","https://patents.google.com/patent/US20220002961A1/en","https://scholar.google.com/scholar?cites=16015084737270429457&as_sdt=2005&sciodt=2007&hl=en",181,"2026-01-26 18:01:20","","","",,,,,,7,1.75,7,1,4,"… using cementitious or ceramic materials sometimes called 3D Concrete Printing (3DCP) … and slow welding processes, weld inspection, and surface finishing such as primers and paints. …","https://patentimages.storage.googleapis.com/18/06/4f/881c01017e91b8/US20220002961A1.pdf","https://scholar.google.com/scholar?q=related:EbfIjLcCQd4J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
9,"K Deshmukh, SKK Pasha, KK Sadasivuni","Nanotechnology-Based Additive Manufacturing: Product Design, Properties, and Applications",2022,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=z1ijEAAAQBAJ&oi=fnd&pg=PT10&dq=%223d+concrete+printing%22+%22surface+finishing%22&ots=hnJL2l-P0v&sig=IlQtkSBG4pf1cUQrngzGhK1Qaao","https://scholar.google.com/scholar?cites=13014378295373829355&as_sdt=2005&sciodt=2007&hl=en",182,"2026-01-26 18:01:20","BOOK","","",,,,,,9,2.25,3,3,4,"Nanotechnology-Based Additive Manufacturing State-of-the-art overview of additive manufacturing techniques with an emphasis on processes, product designs and applications This …","","https://scholar.google.com/scholar?q=related:65RPRBtcnLQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"AK Kundu","DESIGN, STRUCTURAL ANALYSIS, AND FABRICATION OF A PORTABLE CEMENT SPRAYING CHAMBER FOR CONSTRUCTION APPLICATIONS",2025,"International Journal of Applied Mathematics","ijamjournal.org","https://ijamjournal.org/ijam/publication/index.php/ijam/article/view/127","",183,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,1,"… techniques have become indispensable for rapid surface finishing, thin‑layer repairs and … De Corte, ""FEM modelling techniques for simulation of 3D concrete printing,"" arXiv preprint, …","https://ijamjournal.org/ijam/publication/index.php/ijam/article/download/127/123","https://scholar.google.com/scholar?q=related:awWWB20HIuQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"JR Cotrell","Additive manufacturing of support structures",2022,"US Patent 11,339,551","Google Patents","https://patents.google.com/patent/US11339551B2/en","",184,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,4,"… large structures from additive materials using 3D Concrete Printing or 3D casting; … welding processes, weld inspection, and surface finishing such as primers and paints. Furthermore, …","https://patentimages.storage.googleapis.com/95/f3/04/5345d243efc340/US11339551.pdf","https://scholar.google.com/scholar?q=related:FV1XFzdM5-cJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
16,"MN Amin, A Ahmad, K Khan, W Ahmad, S Ehsan…","Predicting the rheological properties of super-plasticized concrete using modeling techniques",2022,"Materials","mdpi.com","https://www.mdpi.com/1996-1944/15/15/5208","https://scholar.google.com/scholar?cites=15091523504073718026&as_sdt=2005&sciodt=2007&hl=en",185,"2026-01-26 18:01:20","HTML","","",,,,,,16,4.00,3,6,4,"… Inadequate cohesion and surface finishing difficulties might also contribute to problems. Fresh concrete must be able to be carried, placed, poured into molds and around reinforcement, …","https://www.mdpi.com/1996-1944/15/15/5208","https://scholar.google.com/scholar?q=related:CrnFK6vcb9EJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"JR Cotrell","Additive manufacturing of support structures",2022,"US Patent 11,326,320","Google Patents","https://patents.google.com/patent/US11326320B2/en","",186,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,4,"… large structures from additive materials using 3D Concrete Printing or 3D casting; … welding processes, weld inspection, and surface finishing such as primers and paints. Furthermore, …","https://patentimages.storage.googleapis.com/21/d0/11/b54cebdbf6f79d/US11326320.pdf","https://scholar.google.com/scholar?q=related:tbvlOjVyzasJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"H Lindemann, R Gerbers, N Nolte…","Manufacturing system for additive production of components, and method",2023,"US Patent App. 17 …","Google Patents","https://patents.google.com/patent/US20230147930A1/en","https://scholar.google.com/scholar?cites=16626515244332561359&as_sdt=2005&sciodt=2007&hl=en",187,"2026-01-26 18:01:20","","","",,,,,,1,0.33,0,4,3,"… The finishing operation may in particular be or comprise a surface finishing operation. … Compensation device for trouble-free 3D concrete printing using a truck-mounted concrete pump …","https://patentimages.storage.googleapis.com/39/c0/50/bef0c17c492738/US20230147930A1.pdf","https://scholar.google.com/scholar?q=related:zzMPD4Y_veYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
2,"A Pricci, G Percoco","Towards a digital twin of extrusion-based additive manufacturing: an experimentally validated numerical model of ironing process",2025,"Progress in Additive Manufacturing","Springer","https://link.springer.com/article/10.1007/s40964-025-00988-8","https://scholar.google.com/scholar?cites=11660393509703486655&as_sdt=2005&sciodt=2007&hl=en",188,"2026-01-26 18:01:20","HTML","10.1007/s40964-025-00988-8","",,,,,,2,2.00,1,2,1,"… More recently ironing has been introduced as a promising thermomechanical post-processing option to improve surface finishing and intra-layer adhesion. It involves moving the heated …","https://link.springer.com/article/10.1007/s40964-025-00988-8","https://scholar.google.com/scholar?q=related:v4wlHx4K0qEJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"JR Cotrell","Additive manufacturing of support structures",2024,"US Patent 11,946,216","Google Patents","https://patents.google.com/patent/US11946216B2/en","https://scholar.google.com/scholar?cites=1936010508785755966&as_sdt=2005&sciodt=2007&hl=en",189,"2026-01-26 18:01:20","","","",,,,,,1,0.50,1,1,2,"… large structures from additive materials using 3D Concrete Printing or 3D casting; … welding processes, weld inspection, and surface finishing such as primers and paints. Furthermore, …","https://patentimages.storage.googleapis.com/fe/04/a2/7929421ef5b806/US11946216.pdf","https://scholar.google.com/scholar?q=related:PieZ4UwX3hoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"C Suvanjumrat, K Chansoda, W Chookaew","Cleaner Engineering and Technology",,"researchgate.net","","https://www.researchgate.net/profile/Kanchanabhorn-Chansoda/publication/380772727_Additive_Manufacturing_Advancement_through_Large-Scale_Screw-Extrusion_3D_Printing_for_Precision_Parawood_PowderPLA_Furniture_Production/links/666aa3eea54c5f0b94616bf0/Additive-Manufacturing-Advancement-through-Large-Scale-Screw-Extrusion-3D-Printing-for-Precision-Parawood-Powder-PLA-Furniture-Production.pdf","",190,"2026-01-26 18:01:20","PDF","","",,,,,,0,0.00,0,3,,"… Influence of surface finishing and printing layer orientation on surface roughness and flexural … Extrusion nozzle design and print parameter selections for 3D concrete printing. Cement …","https://www.researchgate.net/profile/Kanchanabhorn-Chansoda/publication/380772727_Additive_Manufacturing_Advancement_through_Large-Scale_Screw-Extrusion_3D_Printing_for_Precision_Parawood_PowderPLA_Furniture_Production/links/666aa3eea54c5f0b94616bf0/Additive-Manufacturing-Advancement-through-Large-Scale-Screw-Extrusion-3D-Printing-for-Precision-Parawood-Powder-PLA-Furniture-Production.pdf","https://scholar.google.com/scholar?q=related:8e5qU6k_WpUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"EF Ordoñez Ordoñez, HA Colorado Lopera…","Valorization of a hazardous waste with 3D-printing: Combination of kaolin clay and electric arc furnace dust from the steel making industry",2022,"","bibliotecadigital.udea.edu.co","https://bibliotecadigital.udea.edu.co/entities/publication/3d143720-34e6-4a72-9f9f-65dd5c73df85","",191,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,3,4,"… The samples printed in this investigation still need improvement in their surface finishing, but … in construction: potentials and challenges of 3D concrete printing, Virtual Phys. Prototyp. …","https://bibliotecadigital.udea.edu.co/bitstreams/38e3cf5c-58c2-4e34-8aa7-133d5c7c9999/download","https://scholar.google.com/scholar?q=related:NWvu1CjzOHAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
5,"I Rojek, D Mikołajewski, J Kopowski, T Bednarek…","Energy Efficiency and Sustainability of Additive Manufacturing as a Mass-Personalized Production Mode in Industry 5.0/6.0",2025,"Energies","mdpi.com","https://www.mdpi.com/1996-1073/18/13/3413","https://scholar.google.com/scholar?cites=14494968982818581436&as_sdt=2005&sciodt=2007&hl=en",192,"2026-01-26 18:01:20","HTML","","",,,,,,5,5.00,1,5,1,"… Post-production steps (eg, cleaning, curing, and surface finishing) add hidden energy costs and environmental burdens that are not immediately apparent at the printing stage. Limited …","https://www.mdpi.com/1996-1073/18/13/3413","https://scholar.google.com/scholar?q=related:vOs0A355KMkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"A Zaki, M AHMED","Trajectory planning of collaborative robotic contact-based applications",2023,"","tesidottorato.depositolegale.it","https://tesidottorato.depositolegale.it/bitstream/20.500.14242/85102/1/PhD_Thesis_Ahmed_Zaki%20%281%29.pdf","https://scholar.google.com/scholar?cites=17684820835150394955&as_sdt=2005&sciodt=2007&hl=en",193,"2026-01-26 18:01:20","PDF","","",,,,,,1,0.33,1,2,3,"… Especially contact-based operations such as surface finishing, polishing, welding and material depositions still from the operations that are done manually by skilled operators. This is …","https://tesidottorato.depositolegale.it/bitstream/20.500.14242/85102/1/PhD_Thesis_Ahmed_Zaki%20%281%29.pdf","https://scholar.google.com/scholar?q=related:S_aQ89kabfUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
53,"R Jemghili, A Ait Taleb, M Khalifa","A bibliometric indicators analysis of additive manufacturing research trends from 2010 to 2020",2021,"Rapid Prototyping Journal","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/RPJ-11-2020-0274/full/html","https://scholar.google.com/scholar?cites=1553158007013780367&as_sdt=2005&sciodt=2007&hl=en",194,"2026-01-26 18:01:20","","10.1108/RPJ-11-2020-0274","",,,,,,53,10.60,18,3,5,"Purpose Although many researchers have widely studied additive manufacturing (AM) as one of the most important industrial revolutions, few have presented a bibliometric analysis of …","https://www.academia.edu/download/98117005/A_bibliometric_indicators_analysis_of_additive_manufacturing_research_trends_from_2010_to_2020.pdf","https://scholar.google.com/scholar?q=related:jyscePrsjRUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
2,"IK Romanova-Bolshakova, AS Filimonov…","Automation of postprocessing parts and materials creating using the selective laser sintering technology",2023,"AIP Conference …","pubs.aip.org","https://pubs.aip.org/aip/acp/article-abstract/2833/1/030008/2915520","https://scholar.google.com/scholar?cites=12238123633411424421&as_sdt=2005&sciodt=2007&hl=en",195,"2026-01-26 18:01:20","","10.1063/5.0151972/18159150/030008_1_5.0151972","",,,,,,2,0.67,1,3,3,"… for automating the removal of powder deposits is to use a special drum to clean the part and create vibrations to release the stuck powder, which can also be used for surface finishing [4]…","https://pubs.aip.org/aip/acp/article-pdf/doi/10.1063/5.0151972/18159150/030008_1_5.0151972.pdf","https://scholar.google.com/scholar?q=related:pQDNrpqM1qkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
6,"H Zeng, S Ramanathan, HJ Kim","Effect of copper mine tailings and copper slag on the hydration, microstructure, and mechanical property in Portland cement",2025,"Results in engineering","Elsevier","https://www.sciencedirect.com/science/article/pii/S2590123025009661","https://scholar.google.com/scholar?cites=5813586673107044622&as_sdt=2005&sciodt=2007&hl=en",196,"2026-01-26 18:01:20","HTML","","",,,,,,6,6.00,2,3,1,"There has been a growing interest in exploring copper mine tailings (CMT) and copper slag (CS) as alternative supplementary cementitious materials (SCMs). However, limited studies …","https://www.sciencedirect.com/science/article/pii/S2590123025009661","https://scholar.google.com/scholar?q=related:Dol9CUcCrlAJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"O Dos Anjos","Environmental Impacts of Standardization Efforts in Additive Manufacturing",2024,"","anapub.co.ke","https://anapub.co.ke/journals/jcims/jcims_pdf/2024/jcims_volume_02/JCIMS202402010.pdf","",197,"2026-01-26 18:01:20","PDF","","",,,,,,0,0.00,0,1,2,"… and challenges of 3D concrete printing,” Virtual and Physical Prototyping, vol. 11, no. 3, pp. … Lee, AP Nagalingam, and SH Yeo, “A review on the state-of-the-art of surface finishing …","https://anapub.co.ke/journals/jcims/jcims_pdf/2024/jcims_volume_02/JCIMS202402010.pdf","https://scholar.google.com/scholar?q=related:ArcRY1vN8pQJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"YL Tee","Biomimicry and additive manufacturing: from materials to functional structures",2024,"","research-repository.rmit.edu.au","https://research-repository.rmit.edu.au/articles/thesis/Biomimicry_and_additive_manufacturing_from_materials_to_functional_structures/27602952","",198,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,2,"There has been a drastic change in the manufacturing industry over the years. In the past, conventional manufacturing, such as injection moulding, casting, and milling are used to …","https://research-repository.rmit.edu.au/articles/thesis/Biomimicry_and_additive_manufacturing_from_materials_to_functional_structures/27602952/1/files/50770014.pdf","https://scholar.google.com/scholar?q=related:eTPxMubMweMJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"BJ Dick","Evaluation of a Novel Method for Fused Deposition Modeling Wall Construction",2025,"","minds.wisconsin.edu","https://minds.wisconsin.edu/handle/1793/95939","",199,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,1,"… Additive manufacturing of concrete in construction: potentials and challenges of 3D concrete printing. Virtual and Physical Prototyping, 11(3), 209–225. https://doi.org/10.1080/…","https://minds.wisconsin.edu/bitstream/handle/1793/95939/2025dickb.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:KyZH4Dzk4f8J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"A Housing, B Everett, J Soto…","CCC 2022",2022,"… of the Creative …","repozitorium.omikk.bme.hu","https://repozitorium.omikk.bme.hu/server/api/core/bitstreams/c99560ab-c0f9-4c8c-989b-c823c120e4b0/content","",200,"2026-01-26 18:01:20","TXT","","",,,,,,0,0.00,0,4,4,"… installation of roofs, doors, windows, utilities, and surface finishing of exterior and interior walls. … 3D Concrete Printing Technology, Available at: https://doi.org/10.1016/B978-0- …","https://repozitorium.omikk.bme.hu/server/api/core/bitstreams/c99560ab-c0f9-4c8c-989b-c823c120e4b0/content","https://scholar.google.com/scholar?q=related:sufo5x6YwZ0J:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"A Eldho","Market and application review of large scale additive manufacturing",2024,"","aaltodoc.aalto.fi","https://aaltodoc.aalto.fi/items/d6e80df3-c989-437b-af22-92e738c308ca","https://scholar.google.com/scholar?cites=12416033760692826112&as_sdt=2005&sciodt=2007&hl=en",201,"2026-01-26 18:01:20","","","",,,,,,1,0.50,1,1,2,"Since its advent, additive manufacturing (AM) has grown steadily and found applications across all types of sectors. While the great development of such technologies has improved the …","https://aaltodoc.aalto.fi/bitstreams/2cb587fd-5be7-4668-a430-2290638d96f3/download","https://scholar.google.com/scholar?q=related:AHBaIeycTqwJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
11,"M Musa, L Ghobrial, C Sasthav, J Heineman…","Advanced manufacturing and materials for hydropower: Challenges and opportunities",2023,"","osti.gov","https://www.osti.gov/biblio/1960692","https://scholar.google.com/scholar?cites=5314499352849491094&as_sdt=2005&sciodt=2007&hl=en",202,"2026-01-26 18:01:20","","","",,,,,,11,3.67,2,5,3,"… excavated to sound metal through air arcing and grinding out the damaged area, repairing the surface with a welding overlay compatible with the runner material, and surface finishing. …","https://www.osti.gov/servlets/purl/1960692","https://scholar.google.com/scholar?q=related:liSjBQHlwEkJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
4,"S Ponis, E Aretoulaki, TN Maroutas, G Plakas…","A Systematic Literature Review on Additive Manufacturing in the Context of Circular Economy. Sustainability 2021; 13: 6007",2021,"","academia.edu","https://www.academia.edu/download/82652677/pdf.pdf","https://scholar.google.com/scholar?cites=15742394020460476223&as_sdt=2005&sciodt=2007&hl=en",203,"2026-01-26 18:01:20","PDF","","",,,,,,4,0.80,1,5,5,"… The authors of [44] used recycled plastic waste for 3D printing surface finishing post-processing, as a means to repair defective surfaces, weld broken parts and enhance the roughness …","https://www.academia.edu/download/82652677/pdf.pdf","https://scholar.google.com/scholar?q=related:P7fHb_Q3eNoJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"MN Amin, A Ahmad, K Khan, W Ahmad, S Ehsan…","Predicting the rheological properties of super-plasticized concrete using modeling techniques. Materials 2022; 15: 5208",2022,"","academia.edu","https://www.academia.edu/download/90221880/pdf.pdf","https://scholar.google.com/scholar?cites=11914701627598849864&as_sdt=2005&sciodt=2007&hl=en",204,"2026-01-26 18:01:20","PDF","","",,,,,,1,0.25,0,6,4,"… Inadequate cohesion and surface finishing difficulties might also contribute to problems. Fresh concrete … 3D concrete printing: A systematic review of rheology, mix designs, mechanical, …","https://www.academia.edu/download/90221880/pdf.pdf","https://scholar.google.com/scholar?q=related:SEfM5QCGWaUJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
1,"FG da Silva Craveiro","Automated Multi-Material Fabrication of Buildings",2020,"","search.proquest.com","https://search.proquest.com/openview/60245156befa203c6913b9e68473aaa1/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?cites=2506290607162744870&as_sdt=2005&sciodt=2007&hl=en",205,"2026-01-26 18:01:20","HTML","","",,,,,,1,0.17,1,1,6,"Architects and engineers are under increasing pressure to improve the efficiency and effectiveness of the architecture, engineering and construction (AEC) sector, reducing …","https://search.proquest.com/openview/60245156befa203c6913b9e68473aaa1/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?q=related:JmDVPwciyCIJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
0,"F Setaki","From plastic waste to",2023,"PRINT! ARCHITECTURE","books.google.com","https://books.google.com/books?hl=en&lr=&id=bgXaEAAAQBAJ&oi=fnd&pg=PA158&dq=%223d+concrete+printing%22+%22surface+finishing%22&ots=IjkBg8pGdQ&sig=56v3mvV8jQcTv4J5QUDNGW3PBS0","",206,"2026-01-26 18:01:20","","","",,,,,,0,0.00,0,1,3,"Additive manufacturing with concrete opens up new possibilities in the mass production of individualised and material-efficient building components. The absence of the commonly …","","https://scholar.google.com/scholar?q=related:zlziJFxbnsYJ:scholar.google.com/&scioq=%223d+concrete+printing%22+%22surface+finishing%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2026"
